video,frame,time_s,head_food_dist
PXL_20260602_183730315.TS_dish1.mp4,149238,5068.709031009068,315.7270949937636
PXL_20260602_183730315.TS_dish1.mp4,149238,5068.709031009068,23.732043561040378
PXL_20260602_183730315.TS_dish1.mp4,149238,5068.709031009068,19.323194734124677
PXL_20260602_183730315.TS_dish1.mp4,44265,1503.4133749957543,166.7636074665212
PXL_20260602_183730315.TS_dish1.mp4,44265,1503.4133749957543,253.53709470100296
PXL_20260602_183730315.TS_dish1.mp4,44265,1503.4133749957543,259.3237297439321
PXL_20260602_183730315.TS_dish1.mp4,44265,1503.4133749957543,221.8536755719709
PXL_20260602_183730315.TS_dish1.mp4,116461,3955.473287368814,23.779140460023935
PXL_20260602_183730315.TS_dish1.mp4,116461,3955.473287368814,263.2347879545167
PXL_20260602_183730315.TS_dish1.mp4,116461,3955.473287368814,265.0615213029239
PXL_20260602_183730315.TS_dish1.mp4,116461,3955.473287368814,323.67425909410883
PXL_20260602_183730315.TS_dish1.mp4,136847,4647.861970587236,268.3933340294723
PXL_20260602_183730315.TS_dish1.mp4,136847,4647.861970587236,244.0958626096844
PXL_20260602_183730315.TS_dish1.mp4,136847,4647.861970587236,6.9737338825809045
PXL_20260602_183730315.TS_dish1.mp4,136847,4647.861970587236,323.14679789841864
PXL_20260602_183730315.TS_dish1.mp4,88473,3004.890805964066,310.84052693934024
PXL_20260602_183730315.TS_dish1.mp4,88473,3004.890805964066,314.07675053293497
PXL_20260602_183730315.TS_dish1.mp4,88473,3004.890805964066,337.29880492937247
PXL_20260602_183730315.TS_dish1.mp4,88473,3004.890805964066,333.9630716954471
PXL_20260602_183730315.TS_dish1.mp4,129790,4408.178514417688,167.0325022489085
PXL_20260602_183730315.TS_dish1.mp4,129790,4408.178514417688,36.84781213752652
PXL_20260602_183730315.TS_dish1.mp4,129790,4408.178514417688,296.5425832038838
PXL_20260602_183730315.TS_dish1.mp4,129790,4408.178514417688,319.2196793849673
PXL_20260602_183730315.TS_dish1.mp4,135744,4610.399755459702,29.1825576456191
PXL_20260602_183730315.TS_dish1.mp4,135744,4610.399755459702,326.69051457978316
PXL_20260602_183730315.TS_dish1.mp4,135744,4610.399755459702,325.93562162453975
PXL_20260602_183730315.TS_dish1.mp4,135744,4610.399755459702,314.755627995516
PXL_20260602_183730315.TS_dish1.mp4,89362,3035.0847400061134,341.74357881895855
PXL_20260602_183730315.TS_dish1.mp4,89362,3035.0847400061134,322.9470483933418
PXL_20260602_183730315.TS_dish1.mp4,89362,3035.0847400061134,337.1327256506927
PXL_20260602_183730315.TS_dish1.mp4,89362,3035.0847400061134,323.0528843136544
PXL_20260602_183730315.TS_dish1.mp4,103641,3520.0557008457017,124.56539075848141
PXL_20260602_183730315.TS_dish1.mp4,103641,3520.0557008457017,301.1839198153057
PXL_20260602_183730315.TS_dish1.mp4,103641,3520.0557008457017,329.3363908543963
PXL_20260602_183730315.TS_dish1.mp4,103641,3520.0557008457017,188.73061337287643
PXL_20260602_183730315.TS_dish1.mp4,86762,2946.7785212104745,305.48733834654485
PXL_20260602_183730315.TS_dish1.mp4,86762,2946.7785212104745,230.77985105514708
PXL_20260602_183730315.TS_dish1.mp4,86762,2946.7785212104745,257.24917478001083
PXL_20260602_183730315.TS_dish1.mp4,86762,2946.7785212104745,211.81921109509744
PXL_20260602_183730315.TS_dish1.mp4,116425,3954.2505858777977,21.955416517058886
PXL_20260602_183730315.TS_dish1.mp4,116425,3954.2505858777977,249.9988930256464
PXL_20260602_183730315.TS_dish1.mp4,116425,3954.2505858777977,281.7222890250687
PXL_20260602_183730315.TS_dish1.mp4,116425,3954.2505858777977,339.17849243074903
